simID	f0	f1	f2	f3	S_m	thetapi_m	thetaw_m	thetah_m	hprime_m	tajimasd_m	numSing_m	hapdiv_m	rsq_m	D_m	Dprime_m	div_m	S_sd	thetapi_sd	thetaw_sd	thetah_sd	hprime_sd	tajimasd_sd	numSing_sd	hapdiv_sd	rsq_sd	D_sd	Dprime_sd	div_sd
sim1	0.35	0.25	0.25	0.15	769.35	0.01439	0.04442	0.00634	0.30374	-1.96168	0.0	0.73903	0.01833	0.00095	-0.80468	0.2112	131.38634	0.0048	0.00759	0.00388	0.09187	0.33226	0.0	0.0154	0.00565	0.00092	0.09549	0.00838
sim2	0.6	0.35	0.0	0.05	75.88	0.00706	0.00438	0.00384	1.12057	1.73795	0.0	0.70261	0.22017	0.02408	-0.17056	0.17904	24.64958	0.00287	0.00142	0.00247	0.40058	1.13217	0.0	0.02766	0.07025	0.02037	0.33856	0.00783
sim3	0.9	0.05	0.0	0.05	55.33	0.00508	0.00319	0.00275	1.09184	1.68737	0.0	0.6911	0.22743	0.02677	-0.13154	0.1562	17.37295	0.00154	0.001	0.00137	0.37045	1.05485	0.0	0.03428	0.06962	0.02162	0.3319	0.00732
sim4	0.75	0.05	0.1	0.1	1462.57	0.034	0.08445	0.01616	0.35216	-1.74422	0.0	0.74234	0.02241	0.00151	-0.76126	0.23564	262.14154	0.01183	0.01514	0.00857	0.14135	0.38709	0.0	0.01618	0.00839	0.00131	0.11359	0.01593
sim5	0.7	0.2	0.0	0.1	231.65	0.0208	0.01338	0.01051	1.2176	1.54473	0.0	0.72392	0.1942	0.0249	-0.19456	0.22456	78.43718	0.00968	0.00453	0.0077	0.43183	1.23153	0.0	0.01955	0.08082	0.02617	0.37623	0.01604
sim6	0.25	0.6	0.0	0.15	1163.59	0.02849	0.06719	0.01194	0.40856	-1.70636	0.0	0.74435	0.02403	0.00138	-0.76978	0.21935	200.93941	0.01108	0.0116	0.00808	0.13732	0.35194	0.0	0.01479	0.00835	0.00127	0.10351	0.0158
sim7	0.7	0.05	0.1	0.15	1287.64	0.02792	0.07435	0.01319	0.33088	-1.83102	0.0	0.74162	0.01955	0.00117	-0.78321	0.23066	218.66332	0.01056	0.01263	0.00817	0.14549	0.38777	0.0	0.01738	0.00707	0.00102	0.10053	0.0134
sim8	0.2	0.6	0.05	0.15	1010.35	0.02138	0.05834	0.00928	0.34674	-1.84677	0.0	0.74343	0.02003	0.00101	-0.80942	0.22039	195.78536	0.00799	0.0113	0.007	0.10713	0.3874	0.0	0.01541	0.00711	0.00105	0.09651	0.01393
sim9	0.45	0.35	0.0	0.2	1318.27	0.02747	0.07612	0.01132	0.35205	-1.88145	0.0	0.74465	0.01932	0.00118	-0.79495	0.22145	212.55306	0.01336	0.01227	0.00883	0.13919	0.40877	0.0	0.01575	0.00829	0.00128	0.10807	0.01723
sim10	0.55	0.35	0.0	0.1	1552.56	0.0477	0.08964	0.02219	0.46784	-1.39072	0.0	0.74422	0.03198	0.00233	-0.70953	0.22019	240.78547	0.01795	0.0139	0.01324	0.16873	0.46792	0.0	0.01739	0.01547	0.00235	0.13052	0.02284
sim11	0.9	0.0	0.0	0.1	130.47	0.01145	0.00753	0.00609	1.12246	1.46549	0.0	0.71998	0.19143	0.02298	-0.21355	0.21086	38.79432	0.00505	0.00224	0.0045	0.32755	1.28271	0.0	0.02033	0.0758	0.02154	0.34477	0.01081
sim12	0.4	0.35	0.0	0.25	1203.44	0.02131	0.06949	0.00914	0.29265	-2.03348	0.0	0.74478	0.01561	0.00082	-0.82545	0.21385	204.87381	0.00839	0.01183	0.00698	0.11322	0.31533	0.0	0.01674	0.0043	0.00078	0.09136	0.01331
sim13	0.4	0.5	0.0	0.1	1363.06	0.04104	0.0787	0.01733	0.49772	-1.40036	0.0	0.74157	0.03151	0.00234	-0.70031	0.21998	236.76984	0.01345	0.01367	0.00973	0.18177	0.45929	0.0	0.01619	0.01154	0.00197	0.12235	0.01648
sim14	0.1	0.3	0.45	0.15	517.5	0.00917	0.02988	0.00408	0.28165	-2.00752	0.0	0.74101	0.01769	0.0008	-0.82418	0.18172	85.48276	0.00314	0.00494	0.00263	0.08811	0.33203	0.0	0.01701	0.00625	0.00109	0.09844	0.00903
sim15	0.1	0.65	0.15	0.1	887.35	0.02007	0.05124	0.00911	0.35802	-1.75451	0.0	0.73657	0.02329	0.00144	-0.76459	0.21924	184.26202	0.0062	0.01064	0.00518	0.11187	0.37419	0.0	0.01637	0.00883	0.00125	0.10517	0.01037
sim16	0.05	0.1	0.25	0.6	248.08	0.00347	0.01432	0.00133	0.24508	-2.17352	0.0	0.74032	0.01437	0.00046	-0.85505	0.1174	39.49726	0.00098	0.00228	0.00082	0.07618	0.20782	0.0	0.01682	0.00287	0.00052	0.06622	0.00632
sim17	0.05	0.25	0.15	0.55	348.65	0.00468	0.02013	0.00159	0.25119	-2.22114	0.0	0.7434	0.0141	0.00042	-0.86374	0.14111	57.99188	0.00125	0.00335	0.00094	0.06993	0.16747	0.0	0.0162	0.00262	0.00036	0.05217	0.00672
sim18	0.75	0.0	0.0	0.25	1508.57	0.02854	0.0871	0.01314	0.29159	-1.97622	0.0	0.74568	0.01666	0.00111	-0.81292	0.22411	262.91621	0.01305	0.01518	0.01157	0.12621	0.40499	0.0	0.01489	0.00676	0.00128	0.12284	0.01952
sim19	0.7	0.1	0.1	0.1	1384.11	0.03311	0.07992	0.01544	0.36728	-1.71837	0.0	0.74137	0.02215	0.00153	-0.75904	0.2332	197.10126	0.01081	0.01138	0.00929	0.13652	0.37	0.0	0.01614	0.00775	0.00119	0.10546	0.01578
sim20	0.75	0.0	0.2	0.05	1178.41	0.02699	0.06804	0.01298	0.34808	-1.75577	0.0	0.74125	0.02243	0.00141	-0.77703	0.2401	214.17354	0.00972	0.01237	0.00833	0.13904	0.39107	0.0	0.01575	0.00853	0.00115	0.10536	0.01491
sim21	0.5	0.25	0.1	0.15	1128.7	0.0236	0.06517	0.00981	0.3563	-1.85964	0.0	0.74177	0.0193	0.00113	-0.79493	0.22747	194.57799	0.0085	0.01123	0.00659	0.12666	0.36815	0.0	0.01594	0.00685	0.00117	0.10237	0.01376
sim22	0.35	0.2	0.25	0.2	737.92	0.01188	0.04261	0.00452	0.28881	-2.09599	0.0	0.74234	0.01585	0.00069	-0.83961	0.20331	131.49641	0.00412	0.00759	0.00315	0.08023	0.30152	0.0	0.01794	0.00458	0.0009	0.08903	0.00981
sim23	0.6	0.05	0.15	0.2	1019.48	0.01633	0.05886	0.00687	0.27191	-2.10972	0.0	0.74289	0.01521	0.00065	-0.84272	0.2191	170.91421	0.0054	0.00987	0.00472	0.09148	0.27334	0.0	0.01484	0.0045	0.00068	0.08315	0.0112
sim24	0.5	0.25	0.2	0.05	974.71	0.02322	0.05628	0.01156	0.34628	-1.69417	0.0	0.73667	0.02418	0.00147	-0.76915	0.23239	207.32433	0.00754	0.01197	0.00619	0.12639	0.38994	0.0	0.01776	0.00889	0.00165	0.12161	0.01234
sim25	0.7	0.25	0.0	0.05	36.06	0.00318	0.00208	0.00165	1.01398	1.41936	0.0	0.69728	0.19952	0.0217	-0.18877	0.11937	14.49822	0.00126	0.00084	0.00097	0.36264	0.96821	0.0	0.03332	0.06566	0.01889	0.33087	0.00597
sim26	0.7	0.1	0.05	0.15	1464.88	0.03386	0.08458	0.01562	0.35903	-1.75937	0.0	0.73804	0.02234	0.00152	-0.74818	0.23033	215.68731	0.01056	0.01245	0.00906	0.11083	0.34595	0.0	0.01659	0.00821	0.0012	0.10193	0.01669
sim27	0.4	0.1	0.05	0.45	633.84	0.00799	0.0366	0.00278	0.23579	-2.28028	0.0	0.74466	0.01242	0.00032	-0.88634	0.18389	94.95408	0.00264	0.00548	0.00245	0.05242	0.20472	0.0	0.01625	0.00238	0.00034	0.04572	0.00968
sim28	0.25	0.45	0.0	0.3	1058.88	0.01564	0.06114	0.00584	0.26873	-2.17284	0.0	0.74358	0.01385	0.00064	-0.85309	0.20575	168.67004	0.00655	0.00974	0.00524	0.08544	0.31832	0.0	0.01511	0.00478	0.0009	0.09528	0.01121
sim29	0.5	0.4	0.0	0.1	1457.94	0.04246	0.08418	0.01788	0.48816	-1.44387	0.0	0.74342	0.03015	0.00202	-0.71707	0.22415	193.9563	0.01161	0.0112	0.00911	0.18254	0.40891	0.0	0.01569	0.01169	0.00187	0.10989	0.01643
sim30	0.4	0.3	0.0	0.3	1134.46	0.01614	0.0655	0.00658	0.24765	-2.18437	0.0	0.74737	0.01336	0.00061	-0.86987	0.21066	197.3203	0.00655	0.01139	0.00618	0.09482	0.356	0.0	0.01659	0.00577	0.00127	0.1007	0.01309
sim31	0.2	0.35	0.05	0.4	719.3	0.00899	0.04153	0.00318	0.23427	-2.28041	0.0	0.74688	0.012	0.00036	-0.87979	0.18475	112.64905	0.00246	0.0065	0.00228	0.05507	0.19997	0.0	0.01453	0.00237	0.00044	0.05969	0.00837
sim32	0.35	0.55	0.0	0.1	1297.04	0.03784	0.07489	0.01622	0.47642	-1.45275	0.0	0.74134	0.02992	0.0021	-0.71208	0.22196	203.10359	0.01124	0.01173	0.00864	0.16011	0.35317	0.0	0.01437	0.00915	0.0015	0.10427	0.01591
sim33	0.1	0.8	0.0	0.1	1084.17	0.03179	0.0626	0.01357	0.47867	-1.45042	0.0	0.7424	0.03036	0.00185	-0.72851	0.2186	213.21564	0.01139	0.01231	0.00746	0.17215	0.41684	0.0	0.01539	0.01034	0.0016	0.10835	0.015
sim34	0.25	0.4	0.05	0.3	923.43	0.01321	0.05332	0.00495	0.26051	-2.19931	0.0	0.74343	0.01357	0.00052	-0.86343	0.20439	150.46536	0.00495	0.00869	0.00405	0.07809	0.26008	0.0	0.01489	0.00341	0.00057	0.07524	0.00979
sim35	0.8	0.0	0.0	0.2	275.08	0.02638	0.01588	0.01405	1.23846	1.94144	0.0	0.72035	0.20706	0.02876	-0.12036	0.22997	92.39678	0.00993	0.00533	0.00846	0.44745	1.05666	0.0	0.01835	0.06286	0.02095	0.33668	0.01496
sim36	0.2	0.0	0.2	0.6	292.6	0.00424	0.01689	0.0015	0.26458	-2.15901	0.0	0.74217	0.0144	0.00043	-0.86072	0.1269	47.19035	0.00129	0.00272	0.00107	0.07121	0.21581	0.0	0.01598	0.00334	0.00057	0.06328	0.00543
sim37	0.65	0.25	0.0	0.1	101.69	0.00889	0.00587	0.00454	1.16361	1.48329	0.0	0.71501	0.19705	0.02123	-0.2183	0.19428	31.45518	0.00357	0.00182	0.00335	0.38355	1.22099	0.0	0.02151	0.06796	0.01933	0.326	0.00918
sim38	0.05	0.5	0.3	0.15	604.01	0.01064	0.03488	0.0046	0.28939	-2.01936	0.0	0.74181	0.01781	0.00072	-0.83573	0.19793	103.29858	0.00344	0.00596	0.0029	0.08592	0.29282	0.0	0.01487	0.00519	0.00094	0.09061	0.00909
sim39	0.45	0.35	0.15	0.05	1055.52	0.02612	0.06095	0.01258	0.36993	-1.65603	0.0	0.73637	0.02506	0.00176	-0.75175	0.2343	198.67152	0.00949	0.01147	0.00792	0.13604	0.45569	0.0	0.0153	0.01021	0.00198	0.12898	0.01459
sim40	0.45	0.05	0.05	0.45	646.57	0.00869	0.03733	0.003	0.25189	-2.23504	0.0	0.74664	0.01322	0.00047	-0.8678	0.18339	106.36427	0.00371	0.00614	0.0029	0.06925	0.2698	0.0	0.01622	0.00394	0.00073	0.0789	0.00959
sim41	0.35	0.25	0.1	0.3	867.36	0.01205	0.05008	0.00458	0.24848	-2.2215	0.0	0.74476	0.01308	0.00044	-0.86757	0.2023	141.30299	0.0044	0.00816	0.00366	0.0608	0.23069	0.0	0.01537	0.00243	0.00046	0.06777	0.00993
sim42	0.2	0.4	0.05	0.35	824.96	0.01166	0.04763	0.00443	0.2539	-2.20487	0.0	0.74345	0.01318	0.00049	-0.86644	0.19418	124.65167	0.00487	0.0072	0.0039	0.08538	0.2876	0.0	0.01607	0.00341	0.00058	0.08021	0.01032
sim43	0.45	0.0	0.35	0.2	635.15	0.0106	0.03667	0.00438	0.28364	-2.06593	0.0	0.74166	0.01646	0.00082	-0.82323	0.19231	103.86018	0.00378	0.006	0.00312	0.09235	0.30621	0.0	0.01673	0.00497	0.00092	0.09444	0.00863
sim44	0.7	0.25	0.0	0.05	566.71	0.0495	0.03272	0.0231	1.30419	1.54089	0.0	0.73061	0.17815	0.01926	-0.26168	0.22579	172.08949	0.01681	0.00994	0.01298	0.37996	0.91634	0.0	0.01732	0.05222	0.01329	0.26071	0.02135
sim45	0.85	0.1	0.0	0.05	92.81	0.00812	0.00536	0.00419	1.14633	1.46444	0.0	0.71415	0.19499	0.02061	-0.23648	0.19301	28.61048	0.00308	0.00165	0.00299	0.38278	1.04033	0.0	0.02305	0.0613	0.01809	0.30871	0.0103
sim46	0.8	0.1	0.05	0.05	73.24	0.00585	0.00423	0.00275	1.12211	1.09219	0.0	0.71315	0.17629	0.01821	-0.2577	0.17982	23.39089	0.00214	0.00135	0.00172	0.29821	0.91925	0.0	0.02278	0.04865	0.01565	0.29574	0.00793
sim47	0.0	0.3	0.6	0.1	427.41	0.00813	0.02468	0.00371	0.29624	-1.92803	0.0	0.73699	0.01925	0.00089	-0.81219	0.17066	89.32215	0.00238	0.00516	0.00208	0.09919	0.29061	0.0	0.01957	0.00496	0.00081	0.0827	0.00741
sim48	0.25	0.2	0.15	0.4	568.96	0.00806	0.03285	0.00323	0.24477	-2.19489	0.0	0.74508	0.01354	0.00043	-0.86809	0.17464	78.77034	0.00226	0.00455	0.00209	0.07169	0.20765	0.0	0.01719	0.0027	0.00046	0.06414	0.00891
sim49	0.7	0.05	0.15	0.1	1204.84	0.02737	0.06957	0.01344	0.33541	-1.76439	0.0	0.74086	0.02173	0.00146	-0.77099	0.23206	199.40035	0.00935	0.01151	0.00776	0.13649	0.39667	0.0	0.0149	0.00824	0.00138	0.12466	0.01539
sim50	0.3	0.35	0.3	0.05	766.2	0.01624	0.04424	0.00747	0.33253	-1.8336	0.0	0.74113	0.02098	0.00111	-0.79716	0.21924	163.29598	0.00549	0.00943	0.00463	0.1028	0.33954	0.0	0.01651	0.00727	0.00116	0.09569	0.00984
sim51	0.8	0.0	0.15	0.05	1394.56	0.03547	0.08052	0.01789	0.36764	-1.62694	0.0	0.74549	0.02473	0.00156	-0.75422	0.24085	265.33266	0.0109	0.01532	0.00892	0.14254	0.38383	0.0	0.016	0.0098	0.00158	0.11829	0.01614
sim52	0.85	0.05	0.0	0.1	100.6	0.00855	0.00581	0.0042	1.17635	1.38135	0.0	0.70645	0.1945	0.02134	-0.23279	0.19783	30.94276	0.00323	0.00179	0.0028	0.3219	1.14087	0.0	0.02481	0.06801	0.02113	0.31491	0.00806
sim53	0.4	0.1	0.05	0.45	626.14	0.00817	0.03615	0.0027	0.25198	-2.25035	0.0	0.74056	0.01284	0.00041	-0.86801	0.18191	93.09917	0.0023	0.00538	0.00245	0.05416	0.20958	0.0	0.01546	0.00257	0.00044	0.05941	0.00778
sim54	0.25	0.0	0.55	0.2	428.28	0.00725	0.02473	0.00304	0.27994	-2.05571	0.0	0.74286	0.01637	0.00065	-0.83696	0.16522	76.1405	0.00236	0.0044	0.00191	0.08727	0.23552	0.0	0.0166	0.00319	0.00058	0.07192	0.00824
sim55	0.4	0.5	0.05	0.05	1231.15	0.0368	0.07109	0.01775	0.4403	-1.40735	0.0	0.73955	0.03074	0.0025	-0.69198	0.23053	233.57569	0.01252	0.01349	0.00907	0.17192	0.44559	0.0	0.01565	0.01118	0.00244	0.14084	0.01616
sim56	0.85	0.0	0.0	0.15	1111.97	0.10049	0.0642	0.04184	1.50741	1.65566	0.0	0.73781	0.19432	0.0212	-0.25276	0.17288	402.37985	0.04404	0.02323	0.02914	0.36839	0.98811	0.0	0.01608	0.06611	0.01998	0.2731	0.05797
sim57	0.8	0.0	0.15	0.05	1427.46	0.03659	0.08242	0.01924	0.35407	-1.61575	0.0	0.74583	0.026	0.00184	-0.74698	0.23787	264.70137	0.0133	0.01528	0.01298	0.13916	0.45065	0.0	0.01526	0.01195	0.00193	0.12433	0.01825
sim58	0.4	0.0	0.0	0.6	410.75	0.00574	0.02372	0.00192	0.26562	-2.20178	0.0	0.74298	0.01383	0.00045	-0.85919	0.16016	56.02279	0.00158	0.00323	0.00133	0.0608	0.17735	0.0	0.01413	0.00223	0.00046	0.06031	0.00713
sim59	0.3	0.05	0.5	0.15	488.21	0.0081	0.02819	0.00324	0.28623	-2.06238	0.0	0.73838	0.01705	0.00059	-0.84608	0.18303	100.16383	0.00232	0.00578	0.00204	0.08218	0.23016	0.0	0.01602	0.00408	0.00062	0.06979	0.00783
sim60	0.5	0.25	0.2	0.05	1001.58	0.02277	0.05783	0.01087	0.34329	-1.75925	0.0	0.74031	0.02205	0.00124	-0.78063	0.23377	198.88874	0.00755	0.01148	0.00595	0.1149	0.39393	0.0	0.01785	0.00764	0.00135	0.11278	0.01316
sim61	0.75	0.1	0.0	0.15	61.55	0.00476	0.00355	0.00219	1.08937	1.01988	0.0	0.72253	0.16049	0.01616	-0.29988	0.16032	17.10536	0.00132	0.00099	0.00132	0.33015	0.95985	0.0	0.01824	0.04939	0.01496	0.29452	0.00729
sim62	0.8	0.15	0.0	0.05	291.28	0.02717	0.01682	0.01514	1.12686	1.78836	0.0	0.72535	0.20278	0.02613	-0.15871	0.23241	91.01394	0.01069	0.00526	0.00919	0.41059	1.19218	0.0	0.0176	0.07263	0.02465	0.36896	0.01742
sim63	0.1	0.0	0.05	0.85	165.41	0.00223	0.00955	0.00085	0.2303	-2.17944	0.0	0.72722	0.01367	0.00038	-0.86444	0.0886	24.9772	0.00075	0.00144	0.00051	0.08742	0.21644	0.0	0.03305	0.00275	0.0004	0.06455	0.00513
sim64	0.1	0.8	0.05	0.05	995.48	0.03073	0.05748	0.01448	0.46753	-1.35813	0.0	0.74052	0.03353	0.0023	-0.71064	0.22468	174.46892	0.00912	0.01007	0.00847	0.16097	0.41164	0.0	0.0139	0.01169	0.00239	0.13657	0.0133
sim65	0.85	0.05	0.05	0.05	182.33	0.01752	0.01053	0.00939	1.2335	1.86866	0.0	0.71436	0.21657	0.02644	-0.16816	0.22452	72.29849	0.00893	0.00417	0.00663	0.48806	1.2393	0.0	0.02204	0.07738	0.02111	0.33332	0.01445
sim66	0.7	0.1	0.0	0.2	1593.06	0.03445	0.09198	0.01386	0.36825	-1.83834	0.0	0.74563	0.02032	0.00128	-0.78808	0.22646	255.9588	0.01489	0.01478	0.01192	0.14643	0.43846	0.0	0.01484	0.01223	0.00159	0.11184	0.02049
sim67	0.0	0.2	0.25	0.55	293.87	0.00421	0.01697	0.00167	0.24555	-2.16823	0.0	0.74331	0.01458	0.00042	-0.86233	0.12669	47.09472	0.00158	0.00272	0.00112	0.07607	0.23967	0.0	0.01589	0.00331	0.00043	0.06349	0.00651
sim68	0.55	0.25	0.0	0.2	1412.37	0.02841	0.08155	0.01112	0.3526	-1.92153	0.0	0.74455	0.01804	0.00105	-0.80499	0.2237	254.68506	0.0118	0.01471	0.00824	0.13606	0.35486	0.0	0.01749	0.00618	0.00104	0.10359	0.01684
sim69	0.4	0.25	0.3	0.05	802.79	0.01651	0.04635	0.00776	0.32137	-1.85001	0.0	0.73908	0.02088	0.00103	-0.81466	0.22467	185.99551	0.00539	0.01074	0.00559	0.10967	0.3897	0.0	0.01666	0.00835	0.00138	0.09092	0.01095
sim70	0.0	0.1	0.3	0.6	231.17	0.00331	0.01335	0.00136	0.23586	-2.15992	0.0	0.73848	0.01448	0.00048	-0.85557	0.11048	35.52266	0.00109	0.00205	0.00088	0.07782	0.22163	0.0	0.01676	0.00295	0.00065	0.07657	0.00622
sim71	0.0	0.8	0.05	0.15	913.61	0.01933	0.05275	0.00852	0.34497	-1.84369	0.0	0.74185	0.02055	0.00115	-0.79631	0.21576	165.08614	0.00745	0.00953	0.00561	0.12342	0.38155	0.0	0.0159	0.00764	0.00132	0.10799	0.01162
sim72	0.35	0.05	0.0	0.6	409.05	0.00579	0.02362	0.00201	0.26491	-2.18767	0.0	0.74686	0.01387	0.00044	-0.86159	0.15659	57.65245	0.00146	0.00333	0.00131	0.05655	0.18431	0.0	0.0152	0.00232	0.00051	0.06274	0.00724
sim73	0.35	0.5	0.1	0.05	1055.13	0.02721	0.06092	0.01299	0.39276	-1.6264	0.0	0.73939	0.0269	0.00168	-0.75878	0.23199	217.60002	0.01166	0.01256	0.00932	0.13554	0.40078	0.0	0.01388	0.01173	0.00175	0.11565	0.0167
sim74	0.55	0.4	0.0	0.05	1577.13	0.05109	0.09106	0.02142	0.53302	-1.28863	0.0	0.74376	0.03513	0.00223	-0.70341	0.22665	264.1804	0.01543	0.01525	0.01121	0.19262	0.42141	0.0	0.01353	0.01062	0.00225	0.11538	0.01941
sim75	0.65	0.15	0.15	0.05	1194.67	0.02997	0.06898	0.01459	0.37213	-1.63238	0.0	0.73953	0.02554	0.00209	-0.72669	0.23752	215.59835	0.00939	0.01245	0.00815	0.12717	0.43413	0.0	0.0159	0.01135	0.00229	0.14507	0.01445
sim76	0.85	0.05	0.05	0.05	155.83	0.01213	0.009	0.00509	1.24486	0.97694	0.0	0.72608	0.16449	0.01734	-0.30852	0.20916	48.26695	0.00587	0.00279	0.00442	0.33974	1.13981	0.0	0.01854	0.05424	0.0175	0.30439	0.01124
sim77	0.3	0.65	0.0	0.05	1246.61	0.04076	0.07198	0.01801	0.52543	-1.26603	0.0	0.74198	0.03761	0.00275	-0.68182	0.22556	225.94747	0.01372	0.01305	0.01051	0.17706	0.46318	0.0	0.01561	0.01458	0.00244	0.12864	0.01754
sim78	0.7	0.15	0.05	0.1	1616.3	0.04261	0.09332	0.01889	0.42072	-1.59399	0.0	0.74468	0.02531	0.00156	-0.75004	0.22899	243.63168	0.01496	0.01407	0.01072	0.15981	0.42191	0.0	0.01697	0.00961	0.00135	0.09671	0.01896
sim79	0.5	0.15	0.1	0.25	1001.12	0.01564	0.0578	0.00627	0.26891	-2.13821	0.0	0.7433	0.01455	0.00064	-0.85046	0.21466	166.17827	0.00719	0.0096	0.00604	0.0989	0.32816	0.0	0.01615	0.00522	0.00088	0.07496	0.01086
sim80	0.55	0.0	0.25	0.2	804.8	0.01329	0.04647	0.00556	0.27829	-2.08444	0.0	0.74512	0.0158	0.00063	-0.84527	0.20737	132.1564	0.00513	0.00763	0.00441	0.09302	0.31287	0.0	0.01297	0.00532	0.00075	0.0819	0.01137
sim81	0.4	0.1	0.2	0.3	658.19	0.01003	0.038	0.00416	0.25715	-2.14964	0.0	0.74343	0.01439	0.00061	-0.84839	0.19002	101.24505	0.00361	0.00585	0.00319	0.06316	0.26322	0.0	0.01485	0.00386	0.00078	0.08186	0.01071
sim82	0.45	0.35	0.15	0.05	1046.03	0.02591	0.0604	0.01335	0.35122	-1.65522	0.0	0.74144	0.02464	0.00156	-0.76195	0.23404	212.75587	0.00873	0.01228	0.00754	0.13298	0.3921	0.0	0.01441	0.00855	0.00138	0.11613	0.01338
sim83	0.3	0.45	0.05	0.2	1125.29	0.02014	0.06497	0.00899	0.28818	-2.00351	0.0	0.74514	0.01667	0.001	-0.81059	0.21611	195.15724	0.0072	0.01127	0.00673	0.08034	0.34644	0.0	0.0147	0.00646	0.0012	0.11259	0.01297
sim84	0.85	0.0	0.1	0.05	259.47	0.02206	0.01498	0.01117	1.12366	1.28306	0.0	0.7312	0.17635	0.02096	-0.27279	0.22575	97.77261	0.01193	0.00565	0.00864	0.41921	1.31263	0.0	0.0157	0.07118	0.01994	0.34458	0.0179
sim85	0.2	0.05	0.6	0.15	429.81	0.00743	0.02482	0.00323	0.28402	-2.00781	0.0	0.73938	0.01772	0.00076	-0.82745	0.16688	89.93249	0.0023	0.00519	0.00196	0.09125	0.31573	0.0	0.01984	0.0056	0.00112	0.0972	0.00807
sim86	0.6	0.05	0.1	0.25	1042.62	0.01673	0.0602	0.00727	0.25991	-2.11538	0.0	0.74602	0.0147	0.00064	-0.85661	0.21841	166.23585	0.00695	0.0096	0.00599	0.08926	0.31566	0.0	0.01765	0.00499	0.00081	0.08798	0.01271
sim87	0.65	0.25	0.05	0.05	1548.76	0.04673	0.08943	0.02138	0.46835	-1.39049	0.0	0.74393	0.03168	0.00223	-0.70693	0.23161	264.62362	0.01168	0.01528	0.01078	0.15255	0.33855	0.0	0.01601	0.00925	0.00164	0.10912	0.01735
sim88	0.7	0.0	0.25	0.05	1046.54	0.02395	0.06043	0.01155	0.3417	-1.74669	0.0	0.74125	0.02297	0.00152	-0.76822	0.23408	218.33657	0.00924	0.01261	0.00741	0.13238	0.46414	0.0	0.01524	0.0115	0.00188	0.1253	0.01303
sim89	0.3	0.0	0.15	0.55	356.87	0.00521	0.02061	0.00182	0.26899	-2.16274	0.0	0.74493	0.01449	0.00046	-0.85783	0.14555	56.53061	0.00161	0.00326	0.00098	0.08699	0.20172	0.0	0.01712	0.00286	0.00044	0.06008	0.00737
sim90	0.4	0.1	0.05	0.45	643.72	0.00848	0.03717	0.00281	0.25257	-2.256	0.0	0.7456	0.01282	0.0004	-0.87674	0.18259	94.65014	0.00342	0.00547	0.00258	0.0715	0.2307	0.0	0.01324	0.00287	0.00047	0.06387	0.00906
sim91	0.85	0.05	0.0	0.1	476.35	0.0417	0.0275	0.01972	1.26332	1.5443	0.0	0.73125	0.17435	0.01976	-0.25584	0.22421	153.81554	0.0151	0.00888	0.01058	0.39775	0.93641	0.0	0.01659	0.0504	0.01566	0.27508	0.01816
sim92	0.5	0.4	0.0	0.1	1494.33	0.04419	0.08628	0.01895	0.48157	-1.43938	0.0	0.74605	0.03038	0.00224	-0.71085	0.22197	235.06664	0.01583	0.01357	0.01017	0.19914	0.44575	0.0	0.01756	0.01207	0.00208	0.13336	0.02001
sim93	0.8	0.05	0.0	0.15	156.96	0.01421	0.00906	0.00724	1.20406	1.65926	0.0	0.71457	0.20167	0.02322	-0.21602	0.2217	57.48428	0.00595	0.00332	0.00467	0.40771	1.16553	0.0	0.024	0.07412	0.01887	0.31042	0.01082
sim94	0.15	0.3	0.3	0.25	582.18	0.00879	0.03361	0.00326	0.27557	-2.14631	0.0	0.74091	0.01492	0.00059	-0.85027	0.18202	92.37149	0.00315	0.00533	0.00279	0.07296	0.27415	0.0	0.01589	0.00345	0.00088	0.08502	0.0089
sim95	0.65	0.3	0.0	0.05	1800.78	0.05703	0.10398	0.02319	0.53621	-1.33102	0.0	0.7439	0.03433	0.00241	-0.69533	0.22557	304.40402	0.01738	0.01758	0.01118	0.17985	0.37809	0.0	0.0155	0.01105	0.00178	0.11404	0.02042
sim96	0.15	0.4	0.3	0.15	667.5	0.01153	0.03854	0.00491	0.28414	-2.03852	0.0	0.74116	0.01668	0.00066	-0.83743	0.19925	123.52168	0.00377	0.00713	0.00295	0.0893	0.26811	0.0	0.01661	0.00417	0.00062	0.07815	0.00877
sim97	0.1	0.4	0.3	0.2	626.21	0.01032	0.03616	0.00432	0.27485	-2.08368	0.0	0.74196	0.01601	0.00064	-0.84297	0.19097	106.32894	0.00342	0.00614	0.00292	0.08375	0.24775	0.0	0.01786	0.00383	0.00063	0.07645	0.00841
sim98	0.4	0.35	0.2	0.05	965.83	0.02186	0.05577	0.0104	0.34515	-1.76536	0.0	0.74055	0.0227	0.00139	-0.77872	0.23206	189.81852	0.00657	0.01096	0.00602	0.11582	0.34668	0.0	0.01595	0.00907	0.00188	0.11299	0.0107
sim99	0.55	0.15	0.1	0.2	1116.67	0.01945	0.06448	0.00854	0.28357	-2.04331	0.0	0.74735	0.01577	0.00073	-0.83253	0.22267	185.28417	0.00625	0.0107	0.00561	0.08999	0.25496	0.0	0.01683	0.00432	0.00067	0.08287	0.01086
